id;name;geoid;geoname;value;datetime
600;Marginal price Day Ahead market Spain;3;Spain;101.26;2025-12-12T12:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;99.01;2025-12-12T13:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;98.04;2025-12-12T14:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;91.37;2025-12-12T15:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;91;2025-12-12T16:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;99.87;2025-12-12T17:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;109.7;2025-12-12T18:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;110.27;2025-12-12T19:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;109.5;2025-12-12T20:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;109.5;2025-12-12T21:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;100;2025-12-12T22:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;96.53;2025-12-12T23:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;98.03;2025-12-13T00:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;87.5;2025-12-13T01:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;75.2;2025-12-13T02:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;70.1;2025-12-13T03:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;68.27;2025-12-13T04:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;65;2025-12-13T05:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;69.71;2025-12-13T06:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;74.12;2025-12-13T07:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;83.35;2025-12-13T08:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;89.96;2025-12-13T09:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;78.35;2025-12-13T10:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;69.58;2025-12-13T11:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;68.42;2025-12-13T12:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;60;2025-12-13T13:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;57.51;2025-12-13T14:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;60;2025-12-13T15:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;69.32;2025-12-13T16:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;80.39;2025-12-13T17:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;96.94;2025-12-13T18:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;96.46;2025-12-13T19:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;97.5;2025-12-13T20:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;99.87;2025-12-13T21:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;100;2025-12-13T22:00:00+01:00
